"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","dual_distance","dual_intensity","dual_return_matching"
0.007647049147635698,3.651191711425781,-0.978335976600647,0.007647049018430337,3.651191615398746,-0.9783359904875285,6.0,0.0,12.0,3.78,5278087038662.0,487038662.0,-15.0,0.0,0.0,-1.0
0.01127938274294138,4.971230030059814,0.08677336573600769,0.01127938230769245,4.971229944258763,0.08677336480617363,42.0,1.0,13.0,4.972,5278087038665.0,487038665.0,1.0,0.0,0.0,-1.0
0.01030424423515797,4.217061042785645,-0.9735881686210632,0.01030424452175127,4.217061051374666,-0.9735881632002478,5.0,2.0,14.0,4.328,5278087038667.0,487038667.0,-13.0,0.0,0.0,-1.0
0.01224447134882212,5.011107921600342,0.2626218199729919,0.01224447120904849,5.011108045947365,0.2626218284270921,87.0,3.0,14.0,5.018,5278087038669.0,487038669.0,3.0,0.0,0.0,-1.0
0.01309102494269609,5.000391960144043,-0.9719810485839844,0.01309102486152301,5.000391736361141,-0.9719810224481192,4.0,4.0,15.0,5.094,5278087038672.0,487038672.0,-11.0,0.0,0.0,-1.0
0.01479329541325569,4.985828876495361,-0.7896811962127686,0.01479329524693727,4.985828797012867,-0.7896811795230855,15.0,6.0,17.0,5.048,5278087038676.0,487038676.0,-9.0,0.0,0.0,-1.0
0.0156781617552042,4.990497589111328,0.6127590537071228,0.01567816162170781,4.990497423233626,0.6127590586410816,12.0,7.0,18.0,5.028,5278087038678.0,487038678.0,7.0,1.0,1.0,31.0
0.01651625335216522,4.980569362640381,-0.6115403771400452,0.01651625347547929,4.98056920392575,-0.61154036520703,22.0,8.0,19.0,5.018,5278087038681.0,487038681.0,-7.0,0.0,0.0,-1.0
0.0165074747055769,4.977921962738037,0.7884296774864197,0.01650747453876952,4.977921866145133,0.7884297038027636,64.0,9.0,19.0,5.04,5278087038683.0,487038683.0,9.0,0.0,0.0,-1.0
0.01735206879675388,4.970981121063232,-0.4349071681499481,0.01735206847933433,4.970981258374359,-0.4349071563108143,28.0,10.0,20.0,4.99,5278087038685.0,487038685.0,-5.0,0.0,0.0,-1.0
0.01829143613576889,4.990559101104736,0.9700729250907898,0.0182914362730077,4.99055907980267,0.9700729324943539,43.0,11.0,21.0,5.084000000000001,5278087038688.0,487038688.0,11.0,0.0,0.0,-1.0
0.01917993277311325,4.995108127593994,-0.2617844641208649,0.01917993252241403,4.995108109970126,-0.261784453127205,43.0,12.0,22.0,5.002,5278087038690.0,487038690.0,-3.0,0.0,0.0,-1.0
0.02034690231084824,5.068632125854492,1.170195341110229,0.02034690315125593,5.068632238105907,1.170195384696786,100.0,13.0,23.0,5.202,5278087038692.0,487038692.0,13.0,0.0,0.0,-1.0
0.01999592967331409,4.981201171875,-0.08694788813591003,0.0199959301144258,4.981201082811235,-0.08694788887054646,43.0,14.0,23.0,4.982,5278087038695.0,487038695.0,-1.0,0.0,0.0,-1.0
0.02345899119973183,5.600389003753662,1.500632882118225,0.02345899098713115,5.600388808356348,1.500632823504415,78.0,15.0,24.0,5.798,5278087038697.0,487038697.0,15.0,0.0,0.0,-1.0
0.01974434219300747,3.649214267730713,-0.9778183698654175,0.01974434241796363,3.649214358003305,-0.9778183523973234,5.0,0.0,31.0,3.778,5278087038718.0,487038718.0,-15.0,0.0,0.0,-1.0
0.02768633514642715,4.957167625427246,0.08652903139591217,0.02768633441700205,4.957167557553474,0.08652903111605166,100.0,1.0,32.0,4.958,5278087038720.0,487038720.0,1.0,0.0,0.0,-1.0
0.02419867552816868,4.201414108276367,-0.9699889421463013,0.02419867525234617,4.201414031979257,-0.969988946330746,5.0,2.0,33.0,4.312,5278087038722.0,487038722.0,-13.0,0.0,0.0,-1.0
0.02958235330879688,4.985070705413818,0.2612611055374146,0.02958235324746769,4.985070864628272,0.2612610935647756,100.0,3.0,34.0,4.992,5278087038725.0,487038725.0,3.0,0.0,0.0,-1.0
0.03059354051947594,5.00816822052002,-0.9735075235366821,0.03059354065323447,5.008168447006916,-0.9735074944111316,4.0,4.0,35.0,5.102,5278087038727.0,487038727.0,-11.0,0.0,0.0,-1.0
0.01189254596829414,1.892732620239258,0.1655959039926529,0.01189254594109025,1.892732564716441,0.1655959112205505,1.0,5.0,36.0,1.9,5278087038729.0,487038729.0,5.0,0.0,0.0,-1.0
0.03140128776431084,4.997604370117188,-0.7915583848953247,0.03140128746754017,4.99760435303283,-0.7915583931035682,11.0,6.0,36.0,5.06,5278087038731.0,487038731.0,-9.0,0.0,0.0,-1.0
0.03211179003119469,4.972552299499512,0.6105654239654541,0.03211178954406341,4.972552534918293,0.6105654104597888,6.0,7.0,37.0,5.01,5278087038734.0,487038734.0,7.0,0.0,0.0,-1.0
0.03312448412179947,4.994382381439209,-0.6132465600967407,0.03312448406647815,4.99438238970759,-0.6132465360147021,16.0,8.0,38.0,5.032,5278087038736.0,487038736.0,-7.0,0.0,0.0,-1.0
0.03385667130351067,4.973883152008057,0.7878039479255676,0.0338566722590766,4.973883255263301,0.7878039659426027,74.0,9.0,39.0,5.036,5278087038738.0,487038738.0,9.0,0.0,0.0,-1.0
0.03480128943920135,4.984836578369141,-0.4361273348331451,0.0348012912521178,4.984836789334437,-0.4361273367092815,16.0,10.0,40.0,5.004,5278087038741.0,487038741.0,-5.0,0.0,0.0,-1.0
0.03471727296710014,4.97280216217041,0.9666383862495422,0.03471727207830639,4.972802124712642,0.966638370577576,70.0,11.0,40.0,5.066,5278087038743.0,487038743.0,11.0,0.0,0.0,-1.0
0.03574420139193535,4.995017051696777,-0.2617844641208649,0.03574420247800564,4.995017042222188,-0.261784453127205,19.0,12.0,41.0,5.002,5278087038745.0,487038745.0,-3.0,0.0,0.0,-1.0
0.03641216829419136,4.967205047607422,1.146800518035889,0.03641216755351143,4.967205132113085,1.146800475045024,37.0,13.0,42.0,5.098,5278087038748.0,487038748.0,13.0,0.0,0.0,-1.0
0.03745848312973976,4.99109935760498,-0.08712241053581238,0.03745848192469208,4.991099132184844,-0.08712241293491929,28.0,14.0,43.0,4.992,5278087038750.0,487038750.0,-1.0,0.0,0.0,-1.0
0.04306719452142715,5.607999801635742,1.502703428268433,0.04306719482606582,5.607999980464786,1.502703375865236,78.0,15.0,44.0,5.806,5278087038752.0,487038752.0,15.0,0.0,0.0,-1.0
0.006230104714632034,1.983097434043884,0.2434949427843094,0.006230104797170285,1.983097424745581,0.2434949481234847,1.0,7.0,18.0,1.998,5278087038678.0,487038678.0,7.0,-1.0,-1.0,6.0
0.03318937867879868,3.656844615936279,-0.979888916015625,0.03318937979631153,3.656844568668543,-0.9798889047581435,6.0,0.0,52.0,3.786,5278087038773.0,487038773.0,-15.0,0.0,0.0,-1.0
0.04600305482745171,4.973029613494873,0.08680827170610428,0.04600305508755287,4.973029664424732,0.0868082696190482,99.0,1.0,53.0,4.974,5278087038775.0,487038775.0,1.0,0.0,0.0,-1.0
0.03959746658802032,4.201297283172607,-0.9699889421463013,0.03959746493765191,4.201297119315258,-0.969988946330746,5.0,2.0,54.0,4.312,5278087038778.0,487038778.0,-13.0,0.0,0.0,-1.0
0.04688920080661774,4.974951267242432,0.2607377469539642,0.0468892004673164,4.9749513803601,0.2607377340023462,100.0,3.0,54.0,4.982,5278087038780.0,487038780.0,3.0,0.0,0.0,-1.0
0.0480751246213913,5.008031368255615,-0.9735075235366821,0.04807512454413895,5.008031144144915,-0.9735074944111316,4.0,4.0,55.0,5.102,5278087038782.0,487038782.0,-11.0,0.0,0.0,-1.0
0.01844092458486557,1.886702656745911,0.1650729775428772,0.01844092411510876,1.886702638112332,0.1650729767640646,1.0,5.0,56.0,1.894,5278087038784.0,487038784.0,5.0,0.0,0.0,-1.0
0.04954135045409203,4.979678153991699,-0.7887426018714905,0.04954134897599043,4.979678183246425,-0.788742572732844,16.0,6.0,57.0,5.042,5278087038787.0,487038787.0,-9.0,0.0,0.0,-1.0
0.05027660727500916,4.966446399688721,0.6098341941833496,0.05027660628155908,4.966446467868359,0.609834194399358,13.0,7.0,58.0,5.004,5278087038789.0,487038789.0,7.0,0.0,0.0,-1.0
0.05120473727583885,4.972392559051514,-0.6105654239654541,0.05120473697958418,4.972392578473759,-0.6105654104597888,19.0,8.0,59.0,5.01,5278087038791.0,487038791.0,-7.0,0.0,0.0,-1.0
0.05127958208322525,4.979660511016846,0.7887426018714905,0.05127958152220669,4.979660586674325,0.788742572732844,82.0,9.0,59.0,5.042,5278087038794.0,487038794.0,9.0,0.0,0.0,-1.0
0.05218054354190826,4.982692718505859,-0.4359530210494995,0.05218054295245939,4.982692660674087,-0.4359530252237862,18.0,10.0,60.0,5.002,5278087038796.0,487038796.0,-5.0,0.0,0.0,-1.0
0.05298507213592529,4.97656774520874,0.9674016237258911,0.05298507262682461,4.976567764404061,0.9674016065590822,79.0,11.0,61.0,5.07,5278087038798.0,487038798.0,11.0,0.0,0.0,-1.0
0.05387872084975243,4.978875160217285,-0.2609470784664154,0.05387871904338191,4.978875345518064,-0.2609470778273179,40.0,12.0,62.0,4.986,5278087038801.0,487038801.0,-3.0,0.0,0.0,-1.0
0.05530330538749695,5.029394149780273,1.161197304725647,0.05530330661862515,5.029394225549882,1.161197342523031,100.0,13.0,63.0,5.162,5278087038803.0,487038803.0,13.0,0.0,0.0,-1.0
0.05477050319314003,4.980939865112305,-0.08694788813591003,0.0547705041833071,4.980940097661531,-0.08694788887054646,36.0,14.0,63.0,4.982,5278087038805.0,487038805.0,-1.0,0.0,0.0,-1.0
0.06266408413648605,5.609747409820557,1.503221035003662,0.0626640840557025,5.609747213179238,1.50322101395544,81.0,15.0,64.0,5.808,5278087038808.0,487038808.0,15.0,0.0,0.0,-1.0
0.0459296703338623,3.65477466583252,-0.9793712496757507,0.04592967153921313,3.654774738242774,-0.9793712666679385,6.0,0.0,72.0,3.784,5278087038828.0,487038828.0,-15.0,0.0,0.0,-1.0
0.06254421919584274,4.97684907913208,0.08687807619571686,0.06254421930074545,4.976848844397305,0.08687807924479732,77.0,1.0,72.0,4.978,5278087038831.0,487038831.0,1.0,0.0,0.0,-1.0
0.05365338921546936,4.210885524749756,-0.9722384810447693,0.05365339071583849,4.210885619040204,-0.9722384568741845,4.0,2.0,73.0,4.322,5278087038833.0,487038833.0,-13.0,0.0,0.0,-1.0
0.06435791403055191,4.98274564743042,0.2611564099788666,0.06435791490066932,4.982745767367568,0.2611564216522897,96.0,3.0,74.0,4.99,5278087038835.0,487038835.0,3.0,0.0,0.0,-1.0
0.06547902524471283,5.001943588256836,-0.9723626375198364,0.0654790280378234,5.001943561493468,-0.9723626404388723,4.0,4.0,75.0,5.096,5278087038837.0,487038837.0,-11.0,0.0,0.0,-1.0
0.02497377805411816,1.882642388343811,0.1647243499755859,0.02497377844297028,1.882642344593825,0.164724353793074,1.0,5.0,76.0,1.89,5278087038840.0,487038840.0,5.0,0.0,0.0,-1.0
0.06618529558181763,4.989362716674805,-0.7903069257736206,0.0661852926142801,4.989362532766862,-0.7903069173832464,16.0,6.0,76.0,5.052,5278087038842.0,487038842.0,-9.0,0.0,0.0,-1.0
0.06690572202205658,4.978161811828613,0.6112966537475586,0.06690572136113525,4.978161915692793,0.6112966265202198,36.0,7.0,77.0,5.016,5278087038844.0,487038844.0,7.0,0.0,0.0,-1.0
0.06763945519924164,4.968225479125977,-0.6100779175758362,0.06763945672563072,4.968225620828342,-0.6100779330861683,22.0,8.0,78.0,5.006,5278087038847.0,487038847.0,-7.0,0.0,0.0,-1.0
0.06857982277870178,4.973525524139404,0.7878039479255676,0.06857982089252143,4.973525682995058,0.7878039659426027,55.0,9.0,79.0,5.036,5278087038849.0,487038849.0,9.0,0.0,0.0,-1.0
0.06948961317539215,4.976503372192383,-0.4354300796985626,0.06948961393817601,4.97650357476101,-0.4354300907673002,25.0,10.0,80.0,4.996,5278087038851.0,487038851.0,-5.0,0.0,0.0,-1.0
0.0694054439663887,4.970475673675537,0.9662567377090454,0.06940544077422825,4.970475507722708,0.9662567525868229,33.0,11.0,80.0,5.064,5278087038854.0,487038854.0,11.0,0.0,0.0,-1.0
0.07055837661027908,4.990651607513428,-0.2615751028060913,0.07055837629276243,4.990651658624197,-0.2615751093022333,19.0,12.0,81.0,4.998,5278087038856.0,487038856.0,-3.0,0.0,0.0,-1.0
0.07083763182163239,4.94929313659668,1.142751336097717,0.07083763270934705,4.94929301698733,1.142751356066834,24.0,13.0,82.0,5.08,5278087038858.0,487038858.0,13.0,0.0,0.0,-1.0
0.07204102724790573,4.972720623016357,-0.08680827170610428,0.07204102794456066,4.97272062503198,-0.0868082696190482,36.0,14.0,83.0,4.974,5278087038861.0,487038861.0,-1.0,0.0,0.0,-1.0
0.08238697797060013,5.619152545928955,1.505809187889099,0.08238698138286177,5.619152518416224,1.505809204406466,84.0,15.0,84.0,5.818000000000001,5278087038863.0,487038863.0,15.0,0.0,0.0,-1.0
0.05780363827943802,3.63914942741394,-0.9752301573753357,0.05780363809122407,3.639149470776601,-0.9752301619462982,2.0,0.0,91.0,3.768,5281687038884.0,487038884.0,-15.0,0.0,0.0,-1.0
0.08036579191684723,5.004592418670654,0.0873667448759079,0.08036579174495252,5.004592330160507,0.08736674662504126,46.0,1.0,92.0,5.006,5281687038886.0,487038886.0,1.0,0.0,0.0,-1.0
0.06832017004489899,4.208724021911621,-0.9717885255813599,0.06832016797907178,4.208724196175618,-0.9717885547654969,5.0,2.0,93.0,4.32,5281687038889.0,487038889.0,-13.0,0.0,0.0,-1.0
0.0810106098651886,4.990492820739746,0.2615751028060913,0.08101061029100101,4.990492935894589,0.2615751093022333,33.0,3.0,93.0,4.998,5281687038891.0,487038891.0,3.0,0.0,0.0,-1.0
0.08206570893526077,5.001698970794678,-0.9723626375198364,0.0820657105993696,5.001698922828379,-0.9723626404388723,4.0,4.0,94.0,5.096,5281687038893.0,487038893.0,-11.0,0.0,0.0,-1.0
0.0310845747590065,1.87458074092865,0.1640271097421646,0.03108457390681852,1.87458071502804,0.1640271078510927,1.0,5.0,95.0,1.882,5281687038896.0,487038896.0,5.0,0.0,0.0,-1.0
0.08370030671358109,4.995026588439941,-0.7912455201148987,0.08370030339301973,4.995026404303318,-0.7912455241734877,17.0,6.0,96.0,5.058,5281687038898.0,487038898.0,-9.0,0.0,0.0,-1.0
0.08518509566783905,4.979867935180664,-0.6115403771400452,0.08518509931660347,4.979868058551037,-0.61154036520703,22.0,8.0,98.0,5.018,5281687038902.0,487038902.0,-7.0,0.0,0.0,-1.0
0.08513981848955154,4.977221012115479,0.7884296774864197,0.0851398206099872,4.977221093452449,0.7884297038027636,16.0,9.0,98.0,5.04,5281687038905.0,487038905.0,9.0,0.0,0.0,-1.0
0.08599191159009933,4.976245880126953,-0.4354300796985626,0.0859919124120496,4.976245776391486,-0.4354300907673002,25.0,10.0,99.0,4.996,5281687038907.0,487038907.0,-5.0,0.0,0.0,-1.0
0.08682373911142349,4.974128723144531,0.9670199751853943,0.08682374232420066,4.9741288663924,0.9670199885683292,13.0,11.0,100.0,5.068000000000001,5281687038909.0,487038909.0,11.0,0.0,0.0,-1.0
0.08797857165336609,4.99037504196167,-0.2615751028060913,0.08797857170205352,4.990374959170381,-0.2615751093022333,40.0,12.0,101.0,4.998,5281687038912.0,487038912.0,-3.0,0.0,0.0,-1.0
0.09026426076889038,5.069818496704102,1.170645236968994,0.09026425875517534,5.069818337580895,1.170645286805474,100.0,13.0,102.0,5.204,5281687038914.0,487038914.0,13.0,0.0,0.0,-1.0
0.0884595736861229,4.968455791473389,-0.0867384597659111,0.08845957284928326,4.968455629622681,-0.08673845999329904,38.0,14.0,102.0,4.97,5281687038916.0,487038916.0,-1.0,0.0,0.0,-1.0
0.1008119508624077,5.607259273529053,1.502703428268433,0.1008119487371175,5.607259180308598,1.502703375865236,78.0,15.0,103.0,5.806,5281687038919.0,487038919.0,15.0,0.0,0.0,-1.0
0.0744357779622078,3.841731786727905,-1.029582142829895,0.0744357787654518,3.841731886497258,-1.029582161417828,0.0,0.0,111.0,3.978,5281687038939.0,487038939.0,-15.0,0.0,0.0,-1.0
0.09940166771411896,5.130255699157715,0.08956574648618698,0.09940166913319884,5.130255479469792,0.08956574983613898,27.0,1.0,111.0,5.132,5281687038942.0,487038942.0,1.0,0.0,0.0,-1.0
0.08273351937532425,4.231854915618896,-0.9771873950958252,0.08273351596152434,4.231854911214356,-0.9771873800697496,3.0,2.0,112.0,4.344,5281687038944.0,487038944.0,-13.0,0.0,0.0,-1.0
0.09944628179073334,4.997456073760986,-0.9715994000434875,0.0994462784287672,4.997456256433344,-0.9715994044573663,4.0,4.0,114.0,5.092000000000001,5281687038949.0,487038949.0,-11.0,0.0,0.0,-1.0
0.1044463887810707,5.203073024749756,0.4553016126155853,0.1044463919562076,5.203072880917697,0.4553016001137663,1.0,5.0,115.0,5.224,5281687038951.0,487038951.0,5.0,1.0,1.0,92.0
0.1001846566796303,4.990771293640137,-0.7906197905540466,0.1001846562698277,4.990771422148882,-0.7906197863133269,17.0,6.0,115.0,5.054,5281687038953.0,487038953.0,-9.0,0.0,0.0,-1.0
0.1017795354127884,4.983527660369873,-0.6120278239250183,0.1017795354555342,4.983527550447427,-0.6120278425806507,22.0,8.0,117.0,5.022,5281687038958.0,487038958.0,-7.0,0.0,0.0,-1.0
0.1032375916838646,4.969939231872559,-0.4349071681499481,0.1032375945015917,4.969939412555365,-0.4349071563108143,22.0,10.0,119.0,4.99,5281687038962.0,487038962.0,-5.0,0.0,0.0,-1.0
0.1116357073187828,5.374231338500977,1.044870018959045,0.1116357054069036,5.374231110563469,1.044870058681959,1.0,11.0,119.0,5.476,5281687038965.0,487038965.0,11.0,0.0,0.0,-1.0
0.104735903441906,5.000040054321289,-0.2620984613895416,0.1047359048759565,5.000039878125835,-0.2620984688646627,30.0,12.0,120.0,5.008,5281687038967.0,487038967.0,-3.0,0.0,0.0,-1.0
0.1050594672560692,4.974024295806885,1.148600101470947,0.1050594683791012,4.974024161213348,1.148600083479775,34.0,13.0,121.0,5.106,5281687038969.0,487038969.0,13.0,0.0,0.0,-1.0
0.1060150638222694,4.978112697601318,-0.08691298216581345,0.1060150622494157,4.978112788977209,-0.0869129840576719,33.0,14.0,122.0,4.98,5281687038972.0,487038972.0,-1.0,0.0,0.0,-1.0
0.1203843206167221,5.606873035430908,1.502703428268433,0.1203843217494974,5.606873119595283,1.502703375865236,78.0,15.0,123.0,5.806,5281687038974.0,487038974.0,15.0,0.0,0.0,-1.0
0.03758790343999863,1.872468829154968,0.163852795958519,0.03758790522160611,1.872468800942816,0.1638527963655974,1.0,5.0,115.0,1.88,5281687038951.0,487038951.0,5.0,-1.0,-1.0,83.0
0.03853940591216087,1.903313398361206,0.2337453961372375,0.03853940452152778,1.903313374611127,0.2337454006510729,1.0,7.0,116.0,1.918,5281687038955.0,487038955.0,7.0,0.0,0.0,-1.0
0.117308996617794,5.129877090454102,0.08956574648618698,0.1173089970940848,5.129877247620753,0.08956574983613898,13.0,1.0,131.0,5.132,5281687038997.0,487038997.0,1.0,0.0,0.0,-1.0
0.1231673657894135,5.345243453979492,0.280206710100174,0.1231673657949207,5.345243680116782,0.2802067097247213,3.0,3.0,132.0,5.354,5281687039002.0,487039002.0,3.0,0.0,0.0,-1.0
0.1161545962095261,5.002987384796143,-0.9727442860603333,0.1161545998676859,5.002987179338138,-0.9727442584296254,1.0,4.0,133.0,5.098,5281687039004.0,487039004.0,-11.0,0.0,0.0,-1.0
0.1196963489055634,5.117048740386963,0.4478062093257904,0.119696348013075,5.117048601091018,0.4478062062374676,1.0,5.0,134.0,5.138,5281687039006.0,487039006.0,5.0,0.0,0.0,-1.0
0.1176516264677048,4.992366313934326,-0.7909326553344727,0.1176516286484664,4.992366135325612,-0.7909326552434073,13.0,6.0,135.0,5.056,5281687039008.0,487039008.0,-9.0,0.0,0.0,-1.0
0.1311201453208923,5.522955417633057,0.6783247590065002,0.131120140310217,5.522955641815303,0.6783247653930509,1.0,7.0,136.0,5.566,5281687039011.0,487039011.0,7.0,1.0,1.0,120.0
0.119459442794323,4.995048999786377,-0.6134902834892273,0.1194594391199826,4.995049061345824,-0.6134902747015124,21.0,8.0,137.0,5.034,5281687039013.0,487039013.0,-7.0,0.0,0.0,-1.0
0.1246839091181755,5.213503837585449,0.8259739875793457,0.1246839062406129,5.213503708204876,0.825973975412419,1.0,9.0,137.0,5.28,5281687039015.0,487039015.0,9.0,0.0,0.0,-1.0
0.1199098750948906,4.977537155151367,-0.4356043934822083,0.1199098724402482,4.977536984014217,-0.4356044022527955,18.0,10.0,138.0,4.998,5281687039018.0,487039018.0,-5.0,0.0,0.0,-1.0
0.1306327134370804,5.383622169494629,1.046778202056885,0.1306327128632105,5.383622070861657,1.046778148635725,4.0,11.0,139.0,5.486,5281687039020.0,487039020.0,11.0,0.0,0.0,-1.0
0.1218958795070648,4.987663745880127,-0.2614704370498657,0.1218958787293179,4.987663842433652,-0.2614704373897474,26.0,12.0,140.0,4.996,5281687039022.0,487039022.0,-3.0,0.0,0.0,-1.0
0.1283674538135529,5.215197563171387,1.204387903213501,0.1283674587002568,5.215197740602839,1.204387944957053,101.0,13.0,141.0,5.354,5281687039025.0,487039025.0,13.0,0.0,0.0,-1.0
0.1228177323937416,4.989728450775146,-0.08712241053581238,0.1228177311713222,4.989728398427546,-0.08712241293491929,29.0,14.0,141.0,4.992,5281687039027.0,487039027.0,-1.0,0.0,0.0,-1.0
0.1392639577388763,5.618030548095703,1.505809187889099,0.1392639620254486,5.618030632597667,1.505809204406466,78.0,15.0,142.0,5.818000000000001,5281687039029.0,487039029.0,15.0,0.0,0.0,-1.0
0.03453929722309113,1.319002509117126,-0.3535468280315399,0.03453929691919575,1.319002534546589,-0.3535468156100434,1.0,0.0,150.0,1.366,5281687039050.0,487039050.0,-15.0,0.0,0.0,-1.0
0.1343719810247421,5.13145923614502,0.08960065245628357,0.1343719839911434,5.131459041306357,0.08960065464901355,7.0,1.0,150.0,5.134,5281687039052.0,487039052.0,1.0,0.0,0.0,-1.0
0.0344572402536869,1.307150602340698,-0.3018843233585358,0.03445724005932327,1.307150549480457,-0.3018843149294669,2.0,2.0,151.0,1.342,5281687039054.0,487039054.0,-13.0,0.0,0.0,-1.0
0.1365270912647247,5.145125389099121,0.2697395086288452,0.136527089808721,5.145125552007514,0.2697395184761325,1.0,3.0,152.0,5.154,5281687039057.0,487039057.0,3.0,1.0,1.0,121.0
0.1356298327445984,5.044899463653564,0.4415310025215149,0.135629826864416,5.044899496768733,0.4415309927596363,1.0,5.0,154.0,5.066,5281687039061.0,487039061.0,5.0,0.0,0.0,-1.0
0.05186972394585609,1.916897535324097,0.2354515641927719,0.05186972240932803,1.916897516664568,0.2354515714587449,3.0,7.0,155.0,1.932,5281687039066.0,487039066.0,7.0,0.0,0.0,-1.0
0.142232209444046,5.189341068267822,0.8222195506095886,0.142232208581267,5.189341096258298,0.8222195482514535,1.0,9.0,157.0,5.256,5281687039071.0,487039071.0,9.0,0.0,0.0,-1.0
0.1381080150604248,5.006962776184082,-0.4382190704345703,0.1381080219698214,5.006962573954501,-0.4382190745352253,3.0,10.0,158.0,5.028,5281687039073.0,487039073.0,-5.0,0.0,0.0,-1.0
0.1489719152450562,5.400821685791016,1.050212740898132,0.1489719188774137,5.400821847643186,1.050212710552503,4.0,11.0,158.0,5.504,5281687039075.0,487039075.0,11.0,0.0,0.0,-1.0
